video_name,frame_idx,timestamp_sec,blob_id_in_frame,merge_stage,source_raw_blob_ids,grid_row,grid_col,num_grid_cells,mean_flow_magnitude,flow_direction_coherence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,motion_energy,mean_motion,max_motion,motion_density,center_x,center_y,aspect_ratio,scale_score,local_peak_score,spatial_novelty_score,small_blob_flag,edge_density,centroid_displacement,temporal_position_stability,texture_flicker_score,object_motion_score,global_motion_score,camera_motion_flag,blob_importance,rank_by_motion_energy,rank_by_importance,persistence_track_id,persistence_frames,selection_criterion
VIRAT_S_050201_06_001168_001240,252,8.4084,3,merged,"3,5",14,15,4,0.6187,0.7863,1344,702,1632,810,288,108,0.015,4853.4805,0.15604,0.516457,0.15604,1488.0,756.0,2.6667,8.164694,1.511035,0.245131,False,0.036651,0.0,0.0,0.0,0.475205,0.550278,False,0.0,1,4,55,28,importance
VIRAT_S_050201_06_001168_001240,258,8.6086,0,merged,1,6,17,2,0.8608,0.7405,1632,324,1728,432,96,108,0.005,2324.4497,0.224195,1.0,0.224195,1680.0,378.0,0.8889,14.140722,4.75351,0.245131,False,0.017168,0.0,0.0,0.0,0.459175,0.550251,False,0.375,1,1,54,23,importance
VIRAT_S_050201_06_001168_001240,258,8.6086,1,merged,0,13,14,1,0.6248,0.8212,1344,702,1440,756,96,54,0.0025,907.5626,0.17507,0.423679,0.17507,1392.0,729.0,1.7778,19.996001,3.711939,0.0,True,0.001157,0.0,0.0,0.0,0.48742,0.550251,False,0.225,2,2,55,28,importance
VIRAT_S_050201_06_001168_001240,264,8.8088,1,merged,0,1,12,1,0.6049,0.809,1152,54,1248,108,96,54,0.0025,896.8618,0.173006,0.487377,0.173006,1200.0,81.0,1.7778,19.996001,1.86173,0.0,True,0.036073,0.0,0.0,0.0,0.48315,0.550378,False,0.667497,2,1,44,16,importance
VIRAT_S_050201_06_001168_001240,264,8.8088,2,merged,6,6,17,1,0.5226,0.4995,1632,324,1728,378,96,54,0.0025,798.9296,0.154114,0.529394,0.154114,1680.0,351.0,1.7778,19.996001,1.65844,0.0,True,0.01331,0.0,0.0,0.0,0.374825,0.550378,False,0.3142,3,2,54,23,importance
VIRAT_S_050201_06_001168_001240,264,8.8088,0,merged,3,11,0,1,0.5328,0.7728,0,594,96,648,96,54,0.0025,602.1066,0.116147,0.474974,0.116147,48.0,621.0,1.7778,19.996001,1.249869,0.0,True,0.033951,0.0,0.0,0.0,0.47048,0.550378,False,0.276729,4,3,57,2,importance
VIRAT_S_050201_06_001168_001240,264,8.8088,3,merged,"1,4,5",14,14,6,0.5834,0.8323,1248,648,1632,918,384,270,0.05,11937.9658,0.115142,0.444285,0.115142,1440.0,783.0,1.4222,4.472091,1.239058,0.0,False,0.037799,0.0,0.0,0.0,0.491305,0.550378,False,0.165,1,4,55,28,importance
VIRAT_S_050201_06_001168_001240,270,9.009,1,merged,"1,2,15,20",10,1,35,0.5272,0.9767,0,0,384,1080,384,1080,0.2,29058.9648,0.070069,0.547737,0.070069,192.0,540.0,0.3556,2.236062,1.123171,1.0,False,0.087801,0.0,0.0,0.0,0.541845,0.55079,False,0.525,2,1,60,2,importance
VIRAT_S_050201_06_001168_001240,270,9.009,0,merged,"0,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,22",10,12,106,0.6072,0.9926,480,0,1920,1080,1440,1080,0.75,95410.5,0.061349,1.0,0.061349,1200.0,540.0,1.3333,1.1547,0.983401,0.905391,False,0.056521,0.0,0.0,0.0,0.54741,0.55079,False,0.075,1,2,61,2,importance
VIRAT_S_050201_06_001168_001240,276,9.2092,0,merged,0,9,9,359,1.9196,0.9939,0,0,1920,1080,1920,1080,1.0,161118.3438,0.0777,1.0,0.0777,960.0,540.0,1.7778,1.0,1.0,1.0,False,0.061194,0.0,0.0,0.0,0.547865,0.55371,False,0.3,1,1,61,2,importance
VIRAT_S_050201_06_001168_001240,282,9.4094,2,merged,1,13,14,1,0.7721,0.863,1344,702,1440,756,96,54,0.0025,743.224,0.143369,0.351437,0.143369,1392.0,729.0,1.7778,19.996001,2.644763,0.0,True,0.001736,0.0,0.0,0.0,0.50205,0.550281,False,0.595,2,1,55,28,importance
VIRAT_S_050201_06_001168_001240,282,9.4094,0,merged,0,1,12,1,0.5341,0.8528,1152,54,1248,108,96,54,0.0025,602.9493,0.11631,0.29539,0.11631,1200.0,81.0,1.7778,19.996001,2.145596,0.0,True,0.038194,0.0,0.0,0.0,0.49848,0.550281,False,0.275811,3,2,44,16,importance
VIRAT_S_050201_06_001168_001240,282,9.4094,1,merged,2,6,17,3,0.6716,0.6879,1536,324,1728,432,192,108,0.01,2291.384,0.110503,1.0,0.110503,1632.0,378.0,1.7778,9.9995,2.038473,0.435788,False,0.017072,0.0,0.0,0.0,0.440765,0.550281,False,0.005,1,3,54,23,importance
VIRAT_S_050201_06_001168_001240,288,9.6096,2,merged,2,7,17,1,1.0104,0.9076,1632,378,1728,432,96,54,0.0025,1100.1401,0.212218,1.0,0.212218,1680.0,405.0,1.7778,19.996001,2.373054,0.245131,True,0.01929,0.0,0.0,0.0,0.51766,0.550464,False,0.595,2,1,54,23,importance
VIRAT_S_050201_06_001168_001240,288,9.6096,1,merged,4,0,11,1,0.8234,0.8539,1056,0,1152,54,96,54,0.0025,926.412,0.178706,0.437968,0.178706,1104.0,27.0,1.7778,19.996001,1.998314,1.0,True,0.036265,0.0,0.0,0.0,0.498865,0.550464,False,0.508038,3,2,44,16,importance
VIRAT_S_050201_06_001168_001240,288,9.6096,0,merged,0,11,1,1,0.5629,0.8135,96,594,192,648,96,54,0.0025,582.986,0.112459,0.259068,0.112459,144.0,621.0,1.7778,19.996001,1.257528,0.854817,True,0.067708,0.0,0.0,0.0,0.484725,0.550464,False,0.120381,4,3,60,2,importance
VIRAT_S_050201_06_001168_001240,288,9.6096,3,merged,"1,3",14,15,6,0.6606,0.891,1344,648,1632,864,288,216,0.03,7327.5142,0.117791,0.497497,0.117791,1488.0,756.0,1.3333,5.773406,1.317149,0.5,False,0.039754,0.0,0.0,0.0,0.51185,0.550464,False,0.111448,1,4,55,28,importance
VIRAT_S_050201_06_001168_001240,294,9.8098,0,merged,0,1,12,1,0.7213,0.9297,1152,54,1248,108,96,54,0.0025,1528.7585,0.294899,0.995188,0.294899,1200.0,81.0,1.7778,19.996001,2.794732,0.0,True,0.050347,0.0,0.0,0.0,0.525395,0.550378,False,0.468766,2,1,44,16,importance
VIRAT_S_050201_06_001168_001240,294,9.8098,1,merged,3,2,16,1,0.5332,0.9875,1536,108,1632,162,96,54,0.0025,1091.7043,0.210591,0.49161,0.210591,1584.0,135.0,1.7778,19.996001,1.995751,0.854817,True,0.040123,0.0,0.0,0.0,0.545625,0.550378,False,0.405,4,2,62,3,importance
VIRAT_S_050201_06_001168_001240,294,9.8098,2,merged,2,5,16,1,0.5484,0.9266,1536,270,1632,324,96,54,0.0025,1102.1327,0.212603,0.515712,0.212603,1584.0,297.0,1.7778,19.996001,2.014815,0.854817,True,0.037809,0.0,0.0,0.0,0.52431,0.550378,False,0.316639,3,3,54,23,importance
VIRAT_S_050201_06_001168_001240,294,9.8098,3,merged,1,13,14,2,0.6378,0.8295,1344,702,1536,756,192,54,0.005,3148.2014,0.303646,0.770918,0.303646,1440.0,729.0,3.5556,14.140722,2.877623,0.435788,False,0.01196,0.0,0.0,0.0,0.490325,0.550378,False,0.286764,1,4,55,28,importance
VIRAT_S_050201_06_001168_001240,300,10.01,1,merged,5,0,15,1,0.6201,0.9925,1440,0,1536,54,96,54,0.0025,1022.7181,0.197284,0.375315,0.197284,1488.0,27.0,1.7778,19.996001,1.402655,1.0,True,0.109954,0.0,0.0,0.0,0.547375,0.550558,False,0.490387,3,1,62,3,importance
VIRAT_S_050201_06_001168_001240,300,10.01,0,merged,0,0,12,2,0.669,0.8321,1152,0,1248,108,96,108,0.005,2498.6357,0.240995,0.873241,0.240995,1200.0,54.0,0.8889,14.140722,1.713436,0.245131,False,0.071566,0.0,0.0,0.0,0.491235,0.550558,False,0.426832,2,2,44,16,importance
VIRAT_S_050201_06_001168_001240,300,10.01,3,merged,"1,2",14,14,3,0.8256,0.8107,1248,702,1440,864,192,162,0.015,6468.7358,0.207971,0.820801,0.207971,1344.0,783.0,1.1852,8.164694,1.478642,0.655947,False,0.030478,0.0,0.0,0.0,0.483745,0.550558,False,0.221469,1,3,55,28,importance
VIRAT_S_050201_06_001168_001240,300,10.01,2,merged,6,6,16,1,0.5382,0.5656,1536,324,1632,378,96,54,0.0025,954.7363,0.18417,0.573456,0.18417,1584.0,351.0,1.7778,19.996001,1.309418,0.490261,True,0.004437,0.0,0.0,0.0,0.39796,0.550558,False,0.033452,4,4,54,23,importance
VIRAT_S_050201_06_001168_001240,306,10.2102,0,merged,0,1,12,1,0.6671,0.9304,1152,54,1248,108,96,54,0.0025,1020.9736,0.196947,0.503572,0.196947,1200.0,81.0,1.7778,19.996001,4.129511,0.0,True,0.053241,0.0,0.0,0.0,0.52564,0.550163,False,0.595,2,1,44,16,importance
VIRAT_S_050201_06_001168_001240,306,10.2102,3,merged,4,16,13,1,0.5953,0.8336,1248,864,1344,918,96,54,0.0025,802.1257,0.154731,0.342031,0.154731,1296.0,891.0,1.7778,19.996001,3.244342,1.0,True,0.0,0.0,0.0,0.0,0.49176,0.550163,False,0.483119,4,2,55,28,importance
VIRAT_S_050201_06_001168_001240,306,10.2102,1,merged,1,13,14,1,0.5808,0.8559,1344,702,1440,756,96,54,0.0025,829.2416,0.159962,0.409535,0.159962,1392.0,729.0,1.7778,19.996001,3.354016,0.0,True,0.001543,0.0,0.0,0.0,0.499565,0.550163,False,0.347387,3,3,65,4,importance
VIRAT_S_050201_06_001168_001240,306,10.2102,2,merged,"2,3",6,16,2,0.6124,0.6124,1536,324,1728,432,192,108,0.01,2582.8579,0.124559,1.0,0.124559,1632.0,378.0,1.7778,9.9995,2.611708,0.0,False,0.019579,0.0,0.0,0.0,0.41434,0.550163,False,0.0,1,4,54,23,importance
VIRAT_S_050201_06_001168_001240,312,10.4104,1,merged,8,0,15,1,0.6172,0.9778,1440,0,1536,54,96,54,0.0025,796.5251,0.153651,0.32945,0.153651,1488.0,27.0,1.7778,19.996001,1.334998,0.0,True,0.080826,0.0,0.0,0.0,0.54223,0.550513,False,0.461626,4,1,62,3,importance
VIRAT_S_050201_06_001168_001240,312,10.4104,0,merged,4,0,12,3,0.72,0.818,1056,0,1248,108,192,108,0.01,3638.9053,0.175487,0.975958,0.175487,1152.0,54.0,1.7778,9.9995,1.524726,0.435788,False,0.053096,0.0,0.0,0.0,0.4863,0.550513,False,0.424772,3,2,44,16,importance
VIRAT_S_050201_06_001168_001240,312,10.4104,2,merged,0,6,12,1,0.5035,0.7608,1152,324,1248,378,96,54,0.0025,595.6937,0.11491,0.256863,0.11491,1200.0,351.0,1.7778,19.996001,0.998399,1.0,True,0.0,0.0,0.0,0.0,0.46628,0.550513,False,0.203102,5,3,68,2,importance
VIRAT_S_050201_06_001168_001240,312,10.4104,4,merged,"1,2",5,16,7,0.6935,0.8047,1440,216,1728,432,288,216,0.03,9463.9854,0.152135,0.789257,0.152135,1584.0,324.0,1.3333,5.773406,1.321825,0.245131,False,0.041602,0.0,0.0,0.0,0.481645,0.550513,False,0.193173,2,4,54,23,importance
VIRAT_S_050201_06_001168_001240,312,10.4104,3,merged,"3,7",14,14,6,0.6906,0.7091,1248,702,1632,918,384,216,0.04,11973.7598,0.14436,0.616416,0.14436,1440.0,810.0,1.7778,4.999938,1.254272,0.655947,False,0.034963,0.0,0.0,0.0,0.448185,0.550513,False,0.122947,1,5,65,4,importance
VIRAT_S_050201_06_001168_001240,318,10.6106,1,merged,1,13,14,1,0.6994,0.8117,1344,702,1440,756,96,54,0.0025,910.3665,0.175611,0.461079,0.175611,1392.0,729.0,1.7778,19.996001,3.281734,0.0,True,0.002122,0.0,0.0,0.0,0.484095,0.55008,False,0.345,2,1,55,28,importance
VIRAT_S_050201_06_001168_001240,318,10.6106,0,merged,"0,2",6,16,3,0.7238,0.871,1536,270,1728,432,192,162,0.015,5419.1592,0.174227,0.946664,0.174227,1632.0,351.0,1.1852,8.164694,3.255875,0.245131,False,0.025913,0.0,0.0,0.0,0.50485,0.55008,False,0.255,1,2,54,23,importance
VIRAT_S_050201_06_001168_001240,324,10.8108,2,merged,0,5,16,7,0.7108,0.7564,1440,216,1728,378,288,162,0.0225,9339.1514,0.20017,1.0,0.20017,1584.0,297.0,1.7778,6.666519,2.058367,0.0,False,0.04231,0.0,0.0,0.0,0.46474,0.550146,False,0.46167,2,1,54,23,importance
VIRAT_S_050201_06_001168_001240,324,10.8108,0,merged,5,2,12,1,0.5408,0.5392,1152,108,1248,162,96,54,0.0025,827.5148,0.159629,0.371255,0.159629,1200.0,135.0,1.7778,19.996001,1.641473,0.490261,True,0.006944,0.0,0.0,0.0,0.38872,0.550146,False,0.313345,3,2,68,2,importance
VIRAT_S_050201_06_001168_001240,324,10.8108,1,merged,"1,2,3,4",14,14,5,0.606,0.6908,1248,702,1632,918,384,216,0.04,10724.541,0.129299,0.708559,0.129299,1440.0,810.0,1.7778,4.999938,1.329587,0.0,False,0.03477,0.0,0.0,0.0,0.44178,0.550146,False,0.0,1,3,65,4,importance
VIRAT_S_050201_06_001168_001240,330,11.011,1,merged,1,13,14,1,0.6808,0.8628,1344,702,1440,756,96,54,0.0025,1102.1123,0.212599,0.536926,0.212599,1392.0,729.0,1.7778,19.996001,2.952888,0.0,True,0.003086,0.0,0.0,0.0,0.50198,0.550499,False,0.315,2,1,55,28,importance
VIRAT_S_050201_06_001168_001240,330,11.011,0,merged,0,5,16,5,0.6662,0.7664,1440,216,1728,378,288,162,0.0225,10141.4961,0.217367,0.888691,0.217367,1584.0,297.0,1.7778,6.666519,3.019122,0.0,False,0.044067,0.0,0.0,0.0,0.46824,0.550499,False,0.285,1,2,54,23,importance
VIRAT_S_050201_06_001168_001240,336,11.2112,1,merged,0,5,16,10,0.7758,0.8633,1440,162,1728,432,288,270,0.0375,16030.0039,0.206147,1.0,0.206147,1584.0,297.0,1.0667,5.163909,2.076447,0.0,False,0.042785,0.0,0.0,0.0,0.502155,0.550124,False,0.445,1,1,54,23,importance
VIRAT_S_050201_06_001168_001240,336,11.2112,0,merged,"1,2",15,13,3,0.8174,0.8489,1248,702,1440,918,192,216,0.02,6617.5273,0.159566,0.646411,0.159566,1344.0,810.0,0.8889,7.070891,1.607253,0.854817,False,0.02392,0.0,0.0,0.0,0.497115,0.550124,False,0.155,2,2,65,4,importance
VIRAT_S_050201_06_001168_001240,342,11.4114,0,merged,"0,1",5,16,6,0.8738,0.8651,1440,216,1728,432,288,216,0.03,10379.5879,0.166853,0.965749,0.166853,1584.0,324.0,1.3333,5.773406,2.725858,0.0,False,0.041779,0.0,0.0,0.0,0.502785,0.550423,False,0.445,1,1,54,23,importance
VIRAT_S_050201_06_001168_001240,342,11.4114,1,merged,2,13,14,2,0.6566,0.8322,1344,702,1536,756,192,54,0.005,1500.9749,0.14477,0.379913,0.14477,1440.0,729.0,3.5556,14.140722,2.36509,0.435788,False,0.011092,0.0,0.0,0.0,0.49127,0.550423,False,0.155,2,2,55,28,importance
VIRAT_S_050201_06_001168_001240,348,11.6116,0,merged,"0,2",5,16,8,0.7133,0.8726,1440,162,1728,432,288,270,0.0375,16512.0547,0.212346,0.928161,0.212346,1584.0,297.0,1.0667,5.163909,1.7468,0.0,False,0.041757,0.0,0.0,0.0,0.50541,0.550304,False,0.445,1,1,54,23,importance
VIRAT_S_050201_06_001168_001240,348,11.6116,1,merged,"1,3",13,15,3,0.7464,0.7892,1344,702,1632,810,288,108,0.015,5524.4136,0.177611,0.849802,0.177611,1488.0,756.0,2.6667,8.164694,1.46106,0.5,False,0.039995,0.0,0.0,0.0,0.47622,0.550304,False,0.155,2,2,55,28,importance
VIRAT_S_050201_06_001168_001240,354,11.8118,0,merged,0,5,16,6,0.7797,0.8036,1440,216,1728,378,288,162,0.0225,5491.96,0.117712,0.406183,0.117712,1584.0,297.0,1.7778,6.666519,3.040788,0.0,False,0.045546,0.0,0.0,0.0,0.48126,0.550489,True,0.3,1,1,54,23,importance
VIRAT_S_050201_06_001168_001240,366,12.2122,1,merged,1,13,14,1,0.7529,0.8603,1344,702,1440,756,96,54,0.0025,768.8363,0.148309,0.324801,0.148309,1392.0,729.0,1.7778,19.996001,3.595267,0.435788,True,0.001736,0.0,0.0,0.0,0.501105,0.55058,True,0.685,2,1,55,28,importance
VIRAT_S_050201_06_001168_001240,366,12.2122,0,merged,"0,2",5,16,2,0.8379,0.8526,1440,216,1632,378,192,162,0.015,3316.6631,0.106631,0.617637,0.106631,1536.0,297.0,1.1852,8.164694,2.584921,0.435788,False,0.054366,0.0,0.0,0.0,0.49841,0.55058,True,0.0,1,2,54,23,importance
VIRAT_S_050201_06_001168_001240,372,12.4124,0,merged,"0,2",5,15,3,1.1119,0.8123,1440,216,1632,378,192,162,0.015,4743.7754,0.152513,0.893363,0.152513,1536.0,297.0,1.1852,8.164694,1.949439,0.0,False,0.049865,0.0,0.0,0.0,0.484305,0.550252,False,0.595,2,1,54,23,importance
VIRAT_S_050201_06_001168_001240,372,12.4124,1,merged,"1,3,4",14,14,4,0.6319,0.7916,1248,702,1632,918,384,216,0.04,8304.4648,0.100121,0.457914,0.100121,1440.0,810.0,1.7778,4.999938,1.279759,0.655947,False,0.035313,0.0,0.0,0.0,0.47706,0.550252,False,0.005,1,2,55,28,importance
VIRAT_S_050201_06_001168_001240,378,12.6126,1,merged,1,13,14,1,0.6778,0.9425,1344,702,1440,756,96,54,0.0025,1145.4622,0.220961,0.510048,0.220961,1392.0,729.0,1.7778,19.996001,2.395892,0.0,True,0.002122,0.0,0.0,0.0,0.529875,0.550519,False,0.435,2,1,55,28,importance
VIRAT_S_050201_06_001168_001240,378,12.6126,0,merged,0,5,16,5,0.8413,0.9527,1440,216,1632,378,192,162,0.015,6837.3867,0.219823,0.960408,0.219823,1536.0,297.0,1.1852,8.164694,2.383557,0.0,False,0.047743,0.0,0.0,0.0,0.533445,0.550519,False,0.165,1,2,54,23,importance
VIRAT_S_050201_06_001168_001240,390,13.013,3,merged,2,0,15,1,0.8121,0.8762,1440,0,1536,54,96,54,0.0025,2053.908,0.396201,0.81393,0.396201,1488.0,27.0,1.7778,19.996001,4.62163,1.0,True,0.057292,0.0,0.0,0.0,0.50667,0.550766,False,0.525,2,1,76,11,importance
VIRAT_S_050201_06_001168_001240,390,13.013,1,merged,3,2,12,1,0.5012,0.9295,1152,108,1248,162,96,54,0.0025,468.3138,0.090338,0.254624,0.090338,1200.0,135.0,1.7778,19.996001,1.053783,1.0,True,0.002701,0.0,0.0,0.0,0.525325,0.550766,False,0.343206,4,2,77,4,importance
VIRAT_S_050201_06_001168_001240,390,13.013,0,merged,0,4,16,9,0.947,0.947,1440,162,1728,378,288,216,0.03,12569.915,0.202063,0.809395,0.202063,1584.0,270.0,1.3333,5.773406,2.357031,0.5,False,0.039609,0.0,0.0,0.0,0.53145,0.550766,False,0.270927,1,3,54,23,importance
VIRAT_S_050201_06_001168_001240,390,13.013,2,merged,1,14,14,2,0.5646,0.9004,1344,702,1440,810,96,108,0.005,1412.9498,0.13628,0.367584,0.13628,1392.0,756.0,0.8889,14.140722,1.589684,0.245131,False,0.026427,0.0,0.0,0.0,0.51514,0.550766,False,0.054274,3,4,55,28,importance
VIRAT_S_050201_06_001168_001240,396,13.2132,0,merged,1,5,16,4,0.9549,0.8004,1440,216,1632,378,192,162,0.015,8487.2754,0.272868,1.0,0.272868,1536.0,297.0,1.1852,8.164694,2.613533,0.0,False,0.049383,0.0,0.0,0.0,0.48014,0.550484,False,0.445,1,1,54,23,importance
VIRAT_S_050201_06_001168_001240,396,13.2132,2,merged,2,0,15,3,0.8825,0.7892,1440,0,1632,108,192,108,0.01,4165.3223,0.200874,0.971889,0.200874,1536.0,54.0,1.7778,9.9995,1.923975,0.5,False,0.032697,0.0,0.0,0.0,0.47622,0.550484,False,0.322703,2,2,76,11,importance
VIRAT_S_050201_06_001168_001240,396,13.2132,1,merged,"0,3",14,14,2,0.7604,0.7201,1344,702,1440,864,96,162,0.0075,3055.9951,0.196502,0.527327,0.196502,1392.0,783.0,0.5926,11.546236,1.882098,0.245131,False,0.042695,0.0,0.0,0.0,0.452035,0.550484,False,0.063247,3,3,55,28,importance
VIRAT_S_050201_06_001168_001240,402,13.4134,2,merged,"0,2,3,5",2,16,9,0.8102,0.9361,1440,0,1824,324,384,324,0.06,17404.3867,0.139889,1.0,0.139889,1632.0,162.0,1.1852,4.082449,2.190509,1.0,False,0.040614,0.0,0.0,0.0,0.527635,0.550447,False,0.562979,1,1,76,11,importance
VIRAT_S_050201_06_001168_001240,402,13.4134,1,merged,1,13,14,1,0.6566,0.8484,1344,702,1440,756,96,54,0.0025,777.2467,0.149932,0.363212,0.149932,1392.0,729.0,1.7778,19.996001,2.347775,0.0,True,0.001929,0.0,0.0,0.0,0.49694,0.550447,False,0.345,3,2,55,28,importance
VIRAT_S_050201_06_001168_001240,402,13.4134,0,merged,"4,6",1,12,2,0.517,0.9135,1056,0,1248,162,192,162,0.015,2799.9294,0.090018,0.596176,0.090018,1152.0,81.0,1.1852,8.164694,1.409592,0.655947,False,0.045042,0.0,0.0,0.0,0.519725,0.550447,False,0.167125,2,3,77,4,importance
VIRAT_S_050201_06_001168_001240,408,13.6136,0,merged,2,13,14,2,0.6995,0.7249,1344,702,1536,756,192,54,0.005,1967.3051,0.189748,0.467899,0.189748,1440.0,729.0,3.5556,14.140722,1.893581,0.435788,False,0.01061,0.0,0.0,0.0,0.453715,0.550504,False,0.525,2,1,55,28,importance
VIRAT_S_050201_06_001168_001240,408,13.6136,1,merged,"0,1,3",2,16,12,0.6662,0.9148,1440,0,1824,324,384,324,0.06,21136.0156,0.169882,1.0,0.169882,1632.0,162.0,1.1852,4.082449,1.695329,0.0,False,0.038419,0.0,0.0,0.0,0.52018,0.550504,False,0.075,1,2,76,11,importance
VIRAT_S_050201_06_001168_001240,414,13.8138,0,merged,0,5,16,7,0.8488,0.8302,1440,162,1728,378,288,216,0.03,9623.6035,0.1547,1.0,0.1547,1584.0,270.0,1.3333,5.773406,2.221618,0.0,False,0.039947,0.0,0.0,0.0,0.49057,0.550489,False,0.535,1,1,54,23,importance
VIRAT_S_050201_06_001168_001240,414,13.8138,1,merged,1,13,14,1,0.5942,0.7725,1344,702,1440,756,96,54,0.0025,765.7877,0.147721,0.36295,0.147721,1392.0,729.0,1.7778,19.996001,2.121394,0.0,True,0.001736,0.0,0.0,0.0,0.470375,0.550489,False,0.065,2,2,55,28,importance
VIRAT_S_050201_06_001168_001240,420,14.014,2,merged,2,13,14,1,0.9113,0.8218,1344,702,1440,756,96,54,0.0025,1797.9832,0.346833,0.823314,0.346833,1392.0,729.0,1.7778,19.996001,2.488913,0.0,True,0.002508,0.0,0.0,0.0,0.48763,0.550527,False,0.572411,2,1,55,28,importance
VIRAT_S_050201_06_001168_001240,420,14.014,1,merged,4,16,13,1,0.5991,0.7661,1248,864,1344,918,96,54,0.0025,1377.2888,0.265681,0.650664,0.265681,1296.0,891.0,1.7778,19.996001,1.906554,1.0,True,0.0,0.0,0.0,0.0,0.468135,0.550527,False,0.451456,3,2,80,2,importance
VIRAT_S_050201_06_001168_001240,420,14.014,0,merged,0,1,12,1,0.5429,0.702,1152,54,1248,108,96,54,0.0025,1087.2781,0.209737,0.665553,0.209737,1200.0,81.0,1.7778,19.996001,1.505098,0.435788,True,0.019869,0.0,0.0,0.0,0.4457,0.550527,False,0.09364,4,3,77,4,importance
VIRAT_S_050201_06_001168_001240,420,14.014,3,merged,"1,3,5",2,16,8,0.5984,0.8337,1440,0,1824,324,384,324,0.06,24015.6562,0.193027,0.877825,0.193027,1632.0,162.0,1.1852,4.082449,1.385183,0.0,False,0.040566,0.0,0.0,0.0,0.491795,0.550527,False,0.075,1,4,76,11,importance
VIRAT_S_050201_06_001168_001240,426,14.2142,2,merged,"6,7",14,14,2,0.5854,0.9147,1344,702,1440,864,96,162,0.0075,2255.8599,0.145053,0.395216,0.145053,1392.0,783.0,0.5926,11.546236,1.837715,0.0,False,0.032022,0.0,0.0,0.0,0.520145,0.550748,False,0.414,2,1,55,28,importance
VIRAT_S_050201_06_001168_001240,426,14.2142,0,merged,10,12,2,1,0.5008,0.9393,192,648,288,702,96,54,0.0025,493.086,0.095117,0.257879,0.095117,240.0,675.0,1.7778,19.996001,1.205064,1.0,True,0.147569,0.0,0.0,0.0,0.528755,0.550748,False,0.337671,4,2,81,2,importance
VIRAT_S_050201_06_001168_001240,426,14.2142,1,merged,0,14,6,2,0.5386,0.9874,576,756,768,810,192,54,0.005,1025.048,0.098867,0.605222,0.098867,672.0,783.0,3.5556,14.140722,1.252569,0.435788,False,0.078704,0.0,0.0,0.0,0.54559,0.550748,False,0.276319,3,3,85,3,importance
VIRAT_S_050201_06_001168_001240,426,14.2142,3,merged,"1,4",1,16,10,0.6028,0.8088,1344,0,1824,270,480,270,0.0625,13454.0078,0.103812,0.824431,0.103812,1584.0,135.0,1.7778,3.999968,1.315222,0.5,False,0.036196,0.0,0.0,0.0,0.48308,0.550748,False,0.0,1,4,76,11,importance
VIRAT_S_050201_06_001168_001240,432,14.4144,0,merged,11,11,0,1,0.7013,0.7955,0,594,96,648,96,54,0.0025,876.8434,0.169144,0.393379,0.169144,48.0,621.0,1.7778,19.996001,1.204628,1.0,True,0.03125,0.0,0.0,0.0,0.478425,0.550492,False,0.527109,4,1,81,2,importance
VIRAT_S_050201_06_001168_001240,432,14.4144,1,merged,0,14,7,1,0.5318,0.8541,672,756,768,810,96,54,0.0025,891.0675,0.171888,0.49636,0.171888,720.0,783.0,1.7778,19.996001,1.224169,0.435788,True,0.081019,0.0,0.0,0.0,0.498935,0.550492,False,0.454808,3,2,85,3,importance
VIRAT_S_050201_06_001168_001240,432,14.4144,2,merged,"2,8",14,15,6,0.5826,0.7193,1344,702,1632,864,288,162,0.0225,8432.1074,0.180729,0.718993,0.180729,1488.0,783.0,1.7778,6.666519,1.287136,0.655947,False,0.036158,0.0,0.0,0.0,0.451755,0.550492,False,0.304133,2,3,55,28,importance
VIRAT_S_050201_06_001168_001240,432,14.4144,3,merged,"1,3,5,6,7,9,10",3,15,24,0.5507,0.8964,960,0,1920,540,960,540,0.25,72618.7812,0.140083,1.0,0.140083,1440.0,270.0,1.7778,1.999996,0.997654,1.0,False,0.038069,0.0,0.0,0.0,0.51374,0.550492,False,0.255,1,4,76,11,importance
VIRAT_S_050201_06_001168_001240,438,14.6146,2,merged,1,5,16,7,0.7736,0.9194,1440,216,1728,378,288,162,0.0225,8566.2832,0.183605,1.0,0.183605,1584.0,297.0,1.7778,6.666519,2.670644,0.245131,False,0.044367,0.0,0.0,0.0,0.52179,0.550467,False,0.493734,1,1,76,11,importance
VIRAT_S_050201_06_001168_001240,438,14.6146,0,merged,3,2,10,1,0.5017,0.8931,960,108,1056,162,96,54,0.0025,748.2975,0.144348,0.841162,0.144348,1008.0,135.0,1.7778,19.996001,2.099618,0.905391,True,0.083333,0.0,0.0,0.0,0.512585,0.550467,False,0.33651,3,2,77,4,importance
VIRAT_S_050201_06_001168_001240,438,14.6146,1,merged,2,13,14,1,0.509,0.8234,1344,702,1440,756,96,54,0.0025,770.3474,0.148601,0.359612,0.148601,1392.0,729.0,1.7778,19.996001,2.161487,0.0,True,0.001736,0.0,0.0,0.0,0.48819,0.550467,False,0.015086,2,3,80,2,importance
